student_id,avg_quiz_score,avg_time_spent,total_errors,avg_accuracy,avg_time_efficiency,struggle_topics,topics_attempted,avg_retention_score
67,-2.0916939825815963,-0.013122020284647894,-0.9355038351941725,-1.0961229728174693,-1.1258826730425255,-0.491436093467161,-2.0827769057468886,-1.1056379396243665
68,0.03089480961278355,-1.089113899216802,0.10089663390331421,0.9225107114057324,0.6170344176125582,-0.2866710545225106,0.3026511895967206,1.1379124700000087
69,1.6425764420045184,-0.6811008848818072,-1.3012922360521089,1.939173532842857,1.253218815927621,-0.9009661713564617,0.7499189574736473,0.6162524534388906
70,-0.14245431925301175,-1.210933457905106,0.5276497682375735,0.436087756066936,1.4409963647786335,0.532389101256091,0.3026511895967206,-0.06787735559346954
71,-1.2088141119729034,-0.5285497944957206,0.03993190042699147,-1.3234848215073272,-0.17452890673601168,0.32762406231144053,-1.3373306259520108,-1.035343588088565
72,-1.8334081251612573,0.6382000823436561,2.051768105145642,-1.666207334662488,-1.1796803333948813,2.170509412813294,-0.14461657828020613,0.03217519388138155
73,-0.24057292790756946,-1.2105937220840632,-0.14296230000197677,0.7143314696502638,0.8161737752826221,-0.491436093467161,0.004472677678769437,0.5391769881861401
74,1.693529789957853,-0.8234813576358254,-1.2403275025757863,2.067424606284802,0.6729894974718196,-0.9009661713564617,-0.14461657828020613,-1.6077384465094036
75,-0.955018980447311,-0.4437776181973518,-0.4477859673835905,-0.28869827303859036,0.3666282124176337,-0.2866710545225106,-0.7409736021161085,-0.005371590407158166
76,0.232009816262277,-1.198314698837792,0.03993190042699147,0.8353976976649332,1.492892945247302,-0.2866710545225106,0.004472677678769437,1.416936167590184
77,-1.6242704386756126,1.1907561284258652,1.2592265699534464,-1.7191260895291223,-1.319322445488381,1.760979334923993,-0.5918843461571329,-0.2908325635321355
78,-1.4102864658268206,1.0398741347061546,3.453956975101065,-1.7354290217796713,-1.2998080681822153,2.3752744517579445,0.153561933637745,0.28004011485911623
79,0.5365172807249443,1.5857214896887788,-0.38682123390726775,-0.29376248126926924,-1.13474330815393,-0.9009661713564617,1.0480974693915985,-1.3136024083335052
80,-0.3963807758762302,-0.1686118255227575,0.4057203012849279,-0.5204649278457575,1.590179536255919,0.532389101256091,-0.5918843461571329,-0.37201413932077454
81,-0.67751028843618,-0.7013297263404865,-0.7526096347652043,-0.1527703203015024,0.6797953910136414,-0.9009661713564617,-1.3373306259520108,-2.048369397287409
82,-0.2663689292268842,-1.17607009150759,0.16186136737963697,0.6257078256133819,1.0304460920281657,-0.491436093467161,0.6008297015146717,-0.26423522923360776
83,1.3139678144552505,-0.8291813291983313,-1.1183980356231407,1.451467672156014,0.7164915457673575,-0.9009661713564617,1.1971867253505741,0.48158364165750617
84,-0.48978293745320534,0.10988176040843525,0.7105439686665417,-0.310558771901021,0.3669714490322673,0.32762406231144053,0.7499189574736473,-0.12528895308756316
85,1.076862506428078,2.0824360490412004,-0.38682123390726775,-0.29642302544843013,-1.14123621850734,-0.9009661713564617,0.4517404455556962,-0.4000346895586374
86,-0.5792040724993013,0.1586872377857096,-0.6916449012888815,-0.2557809195391773,-0.7022335248012365,-0.491436093467161,-1.3373306259520108,-2.186722327086393
87,1.5161571932432605,-0.679763887265578,-1.2403275025757863,1.643434781319532,0.7112824988324253,-0.9009661713564617,0.4517404455556962,0.5851080623291824
88,-0.7345429022621562,0.8963993063363968,0.5886145017138962,-1.4355592025215014,-0.9763732228363783,1.146684218090042,-1.3373306259520108,-0.8067360665460355
89,-0.1229431618914944,-0.07645011618745644,1.3201913034297692,-0.4863624695825916,0.3892820586692818,0.9419191791453917,1.3462759813095497,0.7481120420428938
90,-1.0177548556558844,-0.19997672185834173,-0.38682123390726775,-1.0353524740493212,-0.45958407263852813,-0.08190601557786022,-1.4864198819109864,-0.7983263242483205
91,-0.4312569696599443,-1.2266098393618083,-0.02103283304933128,0.3895891168579749,1.946358495415495,-0.2866710545225106,0.004472677678769437,-0.9344955568964705
92,-0.7784650777705515,-0.44273081314651896,-0.325856500430945,-0.3269032557200365,2.246485043630753,-0.08190601557786022,-0.4427950901981573,-0.8304252309741661
93,-1.0577902497034608,-0.18129125170097227,-0.9964685686704952,-0.10385467261880771,-0.6894000063380313,-0.9009661713564617,-1.7845983938289376,1.821847357610062
94,-0.0256810212649299,-1.273985050034095,0.46668503476125067,0.6337582653279124,1.5988610903923588,-0.08190601557786022,0.4517404455556962,-0.26701871318357867
95,-1.0786563485484173,-0.5220786359996616,-0.6306801678125588,-0.6872936625282813,-0.39575334259137074,-0.2866710545225106,-1.635509137869962,-0.32881647352382737
96,-0.9507081820046163,0.8446300383679275,1.8688739047166738,-1.4376639607823578,-1.1784987934634925,1.760979334923993,-0.29370583423918173,0.06629989295337958
97,-1.4509820062835104,1.0301238933755386,2.4785212394799014,-1.8688801883113326,-1.3009968081714376,2.170509412813294,-0.4427950901981573,-1.100904123215107
98,-0.46865085317242267,-0.2890263339226053,0.8934381690955099,-0.3296339562365789,0.9383973133356845,1.146684218090042,0.7499189574736473,-0.8865320289826266
99,0.8567420663954994,1.4671554856887707,-0.8745391017178498,-0.04990359061583572,-1.074174810381016,-0.6962011324118114,0.3026511895967206,0.19406831548879117
100,1.4330716376895718,-0.6708505698240504,-1.3012922360521089,1.5043479536361846,0.2851146277180972,-0.9009661713564617,1.4953652372685253,0.048295177530826766
101,-0.5651603273654614,0.1638179420218701,1.1982618364771236,-0.5424889584323043,-0.5732772949581232,0.9419191791453917,1.1971867253505741,-0.012919095007599107
102,-1.2740639247645955,1.0359336614076617,2.4785212394799014,-1.6786387997682253,-1.263038328517485,2.784804529647245,0.004472677678769437,-1.0257504151201478
103,-0.11698141936436324,0.1939011252684289,-0.02103283304933128,-0.46972027187688836,-0.4065484200087424,0.12285902336679015,-0.29370583423918173,-0.801224479320559
104,1.6205406830669913,-0.7408719106242978,-1.2403275025757863,1.7502452486791193,0.5575354550009677,-0.9009661713564617,-0.14461657828020613,0.7670231730386007
105,-0.7793899764172944,0.04331572631312085,0.5276497682375735,-0.9589422131560713,0.06138442896090024,0.7371541402007413,0.153561933637745,1.2243398685436435
106,-0.834421445898499,0.27974412422269274,0.7105439686665417,-0.4497079410711296,-0.7988449369837428,1.3514492570346923,0.153561933637745,-0.1530142885349267
107,-0.650419796868842,-0.5800925719168275,0.03993190042699147,-1.2957371805767322,0.0180724939070319,0.532389101256091,-1.4864198819109864,1.5518375047267579
108,0.8310666697576788,1.4761226624618806,-0.6306801678125588,-0.2460845684625795,-1.0360997819947426,-0.9009661713564617,0.153561933637745,0.20447292359717462
109,0.1408904023712825,-1.1342502297268109,0.5276497682375735,0.7089750955601228,0.9916762548328885,0.532389101256091,0.8990082134326229,0.007120123845041642
110,-0.2044585260605288,0.5728009367928636,-0.6916449012888815,-0.6077697676559004,-0.8736012064931037,-0.2866710545225106,-1.7845983938289376,-1.0853703419413265
111,-1.4926371290861955,1.2742687399455366,1.6250149708113828,-1.7996861877225123,-1.31998056134126,1.146684218090042,-0.890062858075084,-0.22206228605107514
112,0.06476200249113728,0.18742762214972622,0.8934381690955099,-0.5211931371361748,-0.6879658582418166,1.5562142959793428,0.4517404455556962,-0.7788684909282109
113,0.9699100418276485,1.9371304053329619,-0.569715434336236,-0.11023080435852135,-1.1599273817083264,-0.9009661713564617,0.4517404455556962,0.16199526379225637
114,-0.4435565030889931,-1.1329689403445913,0.3447555678086052,0.41687253870075774,0.71466608663327,-0.08190601557786022,0.7499189574736473,-0.4315245395754617
115,0.712937006076284,1.589418178056697,-0.6306801678125588,-0.00399252299753872,-1.091776377129148,-0.9009661713564617,0.4517404455556962,0.021827176404958494
116,1.1210432057311404,1.773920754194431,0.03993190042699147,0.014802539675017585,-1.0871503656517185,-0.6962011324118114,1.4953652372685253,1.911070142733076
117,1.8531451880627685,-0.697069546997248,-1.1183980356231407,1.5409579589704672,0.5020403302511762,-0.9009661713564617,-0.29370583423918173,0.12837281941685996
118,1.8251708577431562,-0.6043836831214077,-1.0574333021468179,1.8446785723885324,0.6341331597057703,-0.9009661713564617,0.6008297015146717,0.6106861114082356
119,-1.6557812464410526,1.306770311271071,1.4421207703824146,-1.9160134159334041,-1.3446272912872115,1.760979334923993,-1.0391521140340596,0.07579624924781246
120,1.517233895907023,-0.815784825305559,-1.0574333021468179,1.6230678569135417,0.5155789982375395,-0.9009661713564617,0.4517404455556962,1.133689811283979
121,0.45113512201471084,-1.2531577670918888,0.16186136737963697,1.14665947343408,2.4209649754035136,-0.08190601557786022,0.3026511895967206,1.073014231736789
122,-0.1859792087517837,0.232458444640778,-0.325856500430945,-0.9427100738596851,0.43555345276104457,-0.08190601557786022,-1.3373306259520108,-0.011892876149884225
123,0.9734990507068585,1.6664812351032392,-0.325856500430945,-0.03665299636930886,-1.1110056456105042,-0.9009661713564617,0.4517404455556962,1.5116935034424135
124,-0.4246531933221993,-1.127309912239788,0.03993190042699147,0.3908551689156444,0.9221099992072409,-0.2866710545225106,0.004472677678769437,0.12431796857769496
125,-0.7263632247529048,0.08724564798922207,-0.813574368241527,-0.03580437451905926,-0.9522304924602322,-0.491436093467161,-1.4864198819109864,-2.34864268024118
126,0.9574346469635185,1.6260741960349796,-0.325856500430945,0.2311849035758618,-1.0986473090000328,-0.9009661713564617,0.7499189574736473,-0.40623297253101837
127,1.6227507569557678,-0.7377932976921909,-1.1183980356231407,1.7938472703448618,1.2964723103802247,-0.9009661713564617,0.4517404455556962,0.12876199208450217
128,-0.5135415236865,0.4164011248912458,0.5886145017138962,-0.32512604360699726,-0.47964697552660196,0.9419191791453917,0.3026511895967206,-0.32285466799369317
129,0.9267821184624881,1.6237251655009104,0.03993190042699147,-0.2917578988446255,-1.1170274375971665,-0.491436093467161,1.4953652372685253,-0.818608616077638
130,1.139057919123076,2.014958085199243,-0.6916449012888815,-0.1344509306791599,-1.127574926099017,-0.9009661713564617,-0.4427950901981573,-1.5237109304082326
131,0.8926720955685342,1.9540990053473644,-0.02103283304933128,-0.33843811135025914,-1.1495079264859969,-0.9009661713564617,1.3462759813095497,0.9923854627485057
132,0.9757601263007605,1.9349717112650917,-0.6306801678125588,-0.2848473646965119,-1.1698830797278474,-0.9009661713564617,0.004472677678769437,-0.2906293796543917
133,1.4946518520390408,-0.8592001090103337,-0.9355038351941725,1.4017344343620513,1.249777449487119,-0.9009661713564617,0.7499189574736473,0.7384797414692429
134,1.1548306303557216,1.636353966021063,-0.08199756652565403,-0.41032658450989734,-1.0560829615347591,-0.9009661713564617,1.3462759813095497,0.5168372300274471
135,-0.0869225636856148,0.273226743165948,-0.20392703347829952,-0.5308595029783305,-0.5660497164949256,-0.08190601557786022,-1.3373306259520108,-1.2191736852388346
136,-1.3023970386842572,0.9528696806240614,2.4175565060035784,-1.5403272670709591,-1.1865793837748426,1.9657443738686435,-0.4427950901981573,0.013692332303371366
137,1.046819511268366,1.819833623723968,-0.4477859673835905,-0.09457908289074123,-1.1281256117224665,-0.9009661713564617,0.6008297015146717,-0.4215890213474637
138,1.6721833725854074,-0.7801160810300007,-1.1793627690994635,1.388293181683124,0.6761981732867912,-0.9009661713564617,1.4953652372685253,0.25233678488004263
139,0.3414745870781514,-1.2029570516719208,0.3447555678086052,1.033803192680733,1.6236945597760548,-0.08190601557786022,0.4517404455556962,0.5163506554431498
140,-0.10418243365926495,-0.9391448010706425,-0.6916449012888815,0.8189246339600259,0.3740267162736102,-0.6962011324118114,-1.3373306259520108,0.3121613938400532
141,-0.8103362443203613,0.2751680907147654,-0.6306801678125588,-0.3806596906820563,-0.9602168789709571,-0.2866710545225106,-1.3373306259520108,1.015809094349611
142,-1.4849720315513135,1.1199397667370115,1.8688739047166738,-1.7026177636791149,-1.2977285185682612,2.170509412813294,-0.4427950901981573,1.8413901735394524
143,-1.358280018115235,1.1576793644826961,4.246498510293261,-1.7643094691234953,-1.2763843590138853,3.194334607536546,0.4517404455556962,-0.5313475398247229
144,-0.09889680240079364,-1.070649995899243,0.28379083433228247,0.5620611868446584,0.5994601030111212,0.12285902336679015,0.4517404455556962,-1.3813326714698655
145,-0.8049894367741762,-0.3654766003950421,-0.9355038351941725,0.030267717240580663,-0.6130804139872166,-0.491436093467161,-1.7845983938289376,-0.8421357387530748
146,-1.2796358610495677,-0.40685157002921707,-0.9964685686704952,-0.08249004414563087,-0.49714784033921355,-0.9009661713564617,-1.7845983938289376,0.037862668205469394
147,1.4891731635218002,-0.7981094967370971,-1.2403275025757863,1.7649788369525867,0.6680896898639181,-0.9009661713564617,1.0480974693915985,0.16548967534990927
148,-1.2831899767868955,1.2124075462272617,0.5276497682375735,-1.9153641584679324,-1.2567455975564776,0.7371541402007413,-1.635509137869962,-2.13080297511105
149,-0.6189142805908527,0.028697841496131103,-0.38682123390726775,-0.16979488395577336,-0.7105684819114927,-0.08190601557786022,-1.1882413699930352,0.905402918581758
150,1.5131993548910843,-0.7027355297379063,-0.9355038351941725,1.4638670305163815,0.4508600901689564,-0.9009661713564617,1.3462759813095497,1.0064813379981776
151,-1.1810482341892048,-0.34800447245568367,-0.38682123390726775,-0.6039452353983568,-0.47613621130001665,0.12285902336679015,-1.3373306259520108,-0.28141230205160667
152,-1.0989051071908609,1.0997927956817481,1.5640502373350602,-1.8151350372357444,-1.1840356272187504,1.5562142959793428,-1.0391521140340596,2.6127212303554272
153,-1.4800191992980043,-0.5032152089836508,-0.4477859673835905,-1.1584760366577043,-0.036432669688330525,-0.08190601557786022,-1.4864198819109864,-0.10401789451195728
154,-1.1893029546113856,0.8333055109998249,0.7105439686665417,-1.6376959230926365,-1.1663449085539752,0.9419191791453917,-1.3373306259520108,0.04922178384692858
155,-0.13831402060865788,-1.2056784309195137,0.9544029025718327,0.4522259509869978,0.9373710164610862,0.532389101256091,1.3462759813095497,0.3677104021818078
156,0.6917618536889508,2.07918640205731,-0.4477859673835905,-0.4777070012423007,-1.1918321104609102,-0.9009661713564617,0.4517404455556962,0.4768987872602273
157,1.5775292450777356,-0.6045319805036091,-1.1183980356231407,1.3788329593633144,0.30136486893345305,-0.9009661713564617,-0.29370583423918173,-1.313650681303818
158,0.8428591275036509,1.5244252383788903,-0.325856500430945,-0.6438680769502091,-1.0876849328686349,-0.9009661713564617,0.7499189574736473,-0.023074805084224444
159,1.1097617544874943,1.6347584907366903,0.03993190042699147,-0.36448555593520976,-1.078422598686749,-0.9009661713564617,1.4953652372685253,1.6642135641877642
160,0.3206394460583233,0.07454514797248364,0.6495792351902189,-0.10191117165308655,0.48917010730622335,1.146684218090042,-0.14461657828020613,-0.2733215946838064
161,-0.45660765053543084,-0.3924511137049288,-0.08199756652565403,-0.19536580380476126,-0.16459374152486517,0.32762406231144053,-0.14461657828020613,2.3518826959242896
162,1.1037082928445614,1.5762106842435997,-0.6916449012888815,0.1444497871916707,-1.0513112349825673,-0.6962011324118114,0.004472677678769437,0.6269116151737276
163,0.11948494313886596,-1.1775218448280875,0.03993190042699147,0.8048708503533571,1.0232924181038612,-0.2866710545225106,-0.14461657828020613,0.17260194861681052
164,-0.1381492258270903,-1.0763674199160125,0.03993190042699147,0.3505913817658053,0.9337404240381606,-0.2866710545225106,-0.14461657828020613,0.23974746197925842
165,-0.08131065889266932,-1.1458561118121338,0.28379083433228247,0.6495839160487842,1.942716858678125,-0.2866710545225106,0.4517404455556962,-1.4990108051171445
166,-0.6376249802144623,-0.1140235591344426,0.9544029025718327,-0.43519104654479396,0.07694628915630639,1.3514492570346923,0.004472677678769437,0.915292912875886
167,-1.316575734938827,0.4940550268439497,0.7105439686665417,-1.7314700970914023,-1.0152202952346776,0.7371541402007413,-1.4864198819109864,2.032588081286406
168,-0.8114839594592742,1.165161744932998,1.807909171240351,-1.5878662806089503,-1.2339256913371341,2.170509412813294,-0.4427950901981573,-0.5995698112964319
169,0.3668369164912282,-1.067643519778093,-0.08199756652565403,1.18013312253459,0.9280811118053569,-0.491436093467161,0.153561933637745,-1.4156827475062397
170,1.5430363061707648,-0.8104958590409619,-1.2403275025757863,1.70106079209662,0.797615138101941,-0.9009661713564617,1.1971867253505741,0.08633863580220998
171,1.5925100339920626,-0.6446711386194397,-1.1793627690994635,1.4161111588391457,0.9003541605975621,-0.9009661713564617,1.0480974693915985,0.8580541402568356
172,1.5421518718398182,-0.7307966087778967,-1.1793627690994635,1.6244194264626837,0.3922383358303175,-0.9009661713564617,1.1971867253505741,0.7303646575631287
173,-0.500301809762613,0.12797234620977377,1.4421207703824146,-0.5210866498383636,-0.2544918763385365,1.146684218090042,1.1971867253505741,-0.2792190441650426
174,-0.18980639731115784,-0.05316231347901086,0.6495792351902189,-0.5573123179408542,0.13092391231824307,0.7371541402007413,0.004472677678769437,0.2020483959985426
175,-0.6439616920679595,-0.04138575665713949,-0.26489176695462224,-0.25044364125684354,0.6323202877746967,-0.2866710545225106,-0.4427950901981573,-1.2179845958933784
176,-0.2596844001893575,-1.2391674037781273,0.28379083433228247,0.5736207925885998,1.5490104929987376,0.12285902336679015,0.4517404455556962,-0.3111383497775777
177,-0.44157537018767024,-0.2789895670952182,0.5886145017138962,-0.8355272576137801,1.446499708921561,0.7371541402007413,0.004472677678769437,0.4278412329748574
178,1.4790840607835793,-0.7799183511870657,-1.3012922360521089,1.4871507465195033,0.8356934030619432,-0.9009661713564617,1.0480974693915985,0.564795011587921
179,-0.6990047227822485,-0.4287783972547017,-0.20392703347829952,-0.7771230704296106,0.6765338726045373,0.32762406231144053,-0.890062858075084,-1.7570580974938368
